	RDC_C	RDC_N
pp_104584	98.44243193	37.18086293
pp_56511	2.497340209	1.5108182753333332
pp_202064	0.534184303	0.179158364
pp_157945	2.2934253996666665	5.4621628116666665
pp_115410	3.030905214333333	5.572430764666667
pp_58673	47.30366190666667	30.10609050333333
pp_246774	0.38545505333333335	0.13441219399999998
pp_138502	4.449397474333334	2.8522266
pp_87165	2.3250123586666667	1.3056565133333333
pp_125341	1.1076519666666667	0.4940175663333334
pp_117166	38.49876088333333	60.444799683333336
pp_64374	0.19456947833333332	0.836140045
pp_223120	1.1933116426666666	0.673944179
pp_227734	0.27001490366666664	0.10174326866666668
pp_152843	1.9506631863333332	1.1369333116666667
pp_58293	1.5317153336666667	0.17265756566666665
pp_71458	1.7129994373333333	0.956488429
pp_128614	3.4220984926666667	2.2260820856666665
pp_99386	2.728080123333333	5.353584353333333
pp_215265	2.813363397333333	7.3177022780000005
pp_74760	2.3295550426666667	3.812357213
pp_72410	75.70916974	196.00256867000002
pp_125299	7.208127827666667	4.417281715333333
pp_122564	32.81926354	94.21438010333334
pp_218146	1.3161405609999999	4.3958945536666665
pp_238760	34.54260569666667	23.264104366666665
pp_156137	0.01882720766666667	0.2222468913333333
pp_227573	1.9575653743333332	0.9471686593333333
pp_131035	25.66514025	15.219334703333333
pp_224446	1.3927427090000002	2.453286241
pp_179441	6.305523210333333	11.428852895
pp_180587	0.7935613466666668	5.618688713666667
pp_57585	1.5533960186666667	2.6523451946666667
pp_216189	0.18215328	1.0009063006666667
pp_144869	0.5424313203333333	2.1975283346666665
pp_214281	21.416277943333334	51.866011279999995
pp_196216	16.290277694333334	38.629948150000004
pp_243110	29.137168546666665	49.76279318
pp_95708	1.5831585996666668	2.764291022
pp_120275	1.4390659163333335	0.549956066
pp_128481	1.6607334133333334	4.1427884913333335
pp_135111	4.779826615999999	8.964437636
pp_247556	0.8923790303333333	2.033871003333333
pp_216113	0.11175790966666665	0.025005103333333334
pp_212163	3.284279332666667	7.400694138333333
pp_188695	644.8838663	288.9984184666667
pp_81185	2.080298196333333	1.2369903773333333
pp_178577	1.2340553133333334	0.5588456706666667
pp_91755	3.3480526003333333	2.1826244580000003
pp_199882	1.007413959	1.6790061593333334
pp_65991	32.31965214333333	20.648882723333333
pp_145605	1.9879220723333333	3.2468473110000002
pp_135710	1.0716589176666667	1.8008480816666668
pp_234378	1.8443323696666667	3.5751332286666666
pp_224973	9.612814627666667	16.404011103333332
pp_96055	11.203281614666666	42.374712308666666
pp_201731	1.3233554766666666	0.463501333
pp_245408	11.449550894	20.456470053333334
pp_215464	4.250741702333333	1.3775000713333334
pp_211598	7.766895474333333	5.254251712333334
pp_108459	1.5075767326666667	0.15433759466666666
pp_72766	3.928209936	6.587179194666667
pp_129395	28.59777061533333	68.96057976
pp_56509	15.41204036	9.174238539000001
pp_240209	0.8308421543333333	2.3277341573333334
pp_181080	1.24754051	3.3183645233333334
pp_213755	44.921885663333335	122.44066707333333
pp_118295	0.4329812983333333	1.317754227
pp_176211	0.5361700273333333	0.15497126733333333
pp_174404	3.8229192303333335	2.1989531803333335
pp_192074	0.8509969356666667	1.564560929
pp_57678	2.4907901536666666	6.060476346333333
pp_126485	0.25519499733333334	0.09227624933333334
pp_87028	1.6691402673333333	3.4336399823333332
pp_138411	53.21409078	29.412261903999998
pp_154212	0.93223776	0.48238518233333333
pp_154511	12.513454293333334	8.403387836333334
pp_194161	0.671865701	0.213424195
pp_216585	115.03219043333333	71.51721495333334
pp_108611	1.780955951	1.0738606703333333
pp_196929	3.6439065463333336	6.6534932473333335
pp_178257	0.9025690603333333	1.7724665263333335
pp_135708	2.448090605	3.794578435
pp_150442	1.2035923996666666	4.289906899
pp_153283	1.026321223	0.4975978543333333
pp_198286	10.734121767	18.498382513333333
pp_246176	35.72193377666667	23.675858876666666
pp_74689	12.294293973333334	6.742313271
pp_88606	10.583335943666667	6.457297225333333
pp_211604	11.110985101333334	27.671957901333332
pp_138486	13.09729114	21.36669505333333
pp_168837	10.880404814333334	7.385584683333334
pp_128608	5.304572014	14.333520043333333
pp_211746	12.584597207	5.156154480666666
pp_219517	3.157467865666667	1.981928331
pp_164217	6.839023152	17.386989023333335
pp_208540	1.8299025196666667	0.7931804566666666
pp_196609	2.6465042696666665	1.5916958006666666
pp_120251	17.984125683333332	27.42483169666667
pp_173352	21.923792413666668	5.768845173666667
pp_223257	2.2660358726666665	1.4508680593333334
pp_60205	3.8150580506666665	6.952582262666667
pp_181446	7.706060661666667	4.784442040333333
pp_103799	0.715223401	1.467734225
pp_117925	25.26700188	38.478995133333335
pp_94069	1.6615333566666666	2.989076095666667
pp_233461	1.2830253993333334	2.1833845123333333
pp_214957	37.244849216666665	23.10818134666667
pp_209178	1.3796815856666667	0.235682041
pp_164254	3.4832087573333332	7.814699678333333
pp_221929	0.14566615433333333	0.4324316656666667
pp_94635	13.334422443333333	5.161757311000001
pp_152609	0.7719925706666666	1.6281574773333334
pp_141575	11.72434614	7.310924505666667
pp_64464	3.8729330136666666	8.620932959333333
pp_246224	2.930759473666667	1.511441401
pp_234839	1669.579284	2509.5388903333333
pp_184781	7.805701928333333	13.77310256
pp_139651	5.148152192666666	3.427116383
pp_88630	7.987465513333333	15.146232209999999
pp_72986	1.2318732816666667	4.1915554020000005
pp_168838	10.358396797666666	6.985190725
pp_115940	4.225602460666667	6.831179508333333
pp_202784	5.1652694556666665	13.117633556000001
pp_138161	38.17788143	56.985355
pp_206226	1.4532104153333334	3.0439603376666664
pp_215268	10.183812181666667	27.032214507333336
pp_199923	7.04569596	12.361226230333333
pp_110548	2.8649330996666666	1.057533037
pp_215824	0.48952218700000005	0.06934552
pp_198212	2.785671794	0.9790112796666667
pp_153018	0.796680876	1.3833346926666665
pp_155435	0.4332424283333333	0.1898446646666667
pp_213126	0.9952403993333333	1.9618895503333333
pp_247752	1.9363032723333333	3.110551475333333
pp_78352	1.530194335	0.6599833956666666
pp_136652	37.001865306666666	24.609261043333333
pp_93755	6.463256280333333	23.193403203333332
pp_234877	2.190195089	1.3312998696666667
pp_145103	2.792305079666667	5.332736146666667
pp_132216	10.047699389666667	25.840037319666667
pp_152424	0.9610631003333333	2.540273507
pp_211595	3.8020038560000002	2.171148279
pp_214960	36.236591196666666	22.028926939999998
pp_155009	1.1415779993333335	0.349797814
pp_108702	14.791613795	37.966693674333335
pp_236364	2.2690105393333333	4.5128263083333335
pp_179055	0.8303759003333333	2.0110875233333334
pp_88516	0.41954136966666666	0.183268003
pp_142535	0.11543318500000001	0.02110590366666667
pp_216855	2.064953834333333	3.4013250163333333
pp_147470	1.6100506196666666	3.077656982333333
pp_173291	5.378236102333333	16.558471463333333
pp_164200	24.618380651000003	7.708267526666667
pp_134668	1.2301377599999999	0.6803060256666666
pp_188696	634.7979363333334	284.1487275
pp_214136	6.146482654333333	12.298306620333333
pp_234022	6.220360851	2.248558896
pp_45743	1.4554174563333335	2.391647072
pp_225176	0.550432097	1.5271693533333333
pp_202022	1.3122452053333333	3.719120842333333
pp_223312	2.746757595	5.901095786000001
pp_96358	1.585232581	2.6349770466666667
pp_210965	1.3924464306666666	0.47060969766666666
pp_247209	0.29919992133333334	0.742354698
pp_213099	1.382610985	2.8836882913333333
pp_215625	4.971668332666667	10.514472623
pp_208512	1.4712235776666667	2.772486617
pp_132653	101.68775587333333	280.75272333333334
pp_66856	1.7072492213333335	2.898254811
pp_244611	4.422905478333333	6.816724299666666
pp_188341	44.21869041	26.110833303333333
pp_108707	5.942952096	14.523192116666667
pp_134213	14.092562665333332	27.697843903666666
pp_215920	1.615024581	0.9650415403333333
pp_218486	7.672259335	16.297216282333334
pp_148454	1.56710351	3.8843615233333333
pp_234398	71.85394984666667	127.30976802666666
pp_105384	1.6409614673333333	4.009207512
pp_186832	1.8767594293333334	0.318218072
pp_214246	6.103058380333334	9.677168588333332
pp_109185	18.18510231333333	28.813995283333334
pp_156450	7.552516431666667	4.957695762
pp_179826	21.725107103333333	52.10596893
pp_245418	2.2447932413333334	5.519708912666667
pp_203608	4.126742871333334	2.4755576233333336
pp_93966	1.801762726	1.1277806226666667
pp_150760	0.11152100066666666	0.014151618333333333
pp_153533	1.8341034853333333	1.0558661106666667
pp_58966	2.9049948813333333	7.549580754666667
pp_192154	3.6449947203333335	1.9958381976666668
pp_94423	0.36985122433333334	0.107115776
pp_240007	1.667118263	0.5793525316666667
pp_74613	1.425292298	0.6752458256666667
pp_196215	18.918852321666666	45.94121339333333
pp_168726	1.9664997903333334	1.0986207026666666
pp_72963	6.466855338333333	3.9960892836666666
pp_217065	1.7223295546666666	0.8725051963333333
pp_136647	26.539196573333335	17.60514546
pp_202349	1.08482962	2.619931783333333
pp_153396	3.2110235203333333	1.975300321
pp_93585	0.6140537776666667	0.12058150933333334
pp_212165	1.275070062	0.5261963510000001
pp_72985	1.0227225733333332	3.2236011483333336
pp_121467	10.429769774333334	6.149483821
pp_110784	12.122554566666667	6.7831402726666665
pp_136988	7.850593903	5.243448416666666
pp_117853	2.1145172486666666	1.2960639760000001
pp_245689	10.956590118000001	4.029074645
pp_234386	1.811979808	3.521471348
pp_88610	0.49634608599999996	1.7353482533333333
pp_104926	1.048361414	2.6852169
pp_159135	0.39913012366666667	0.154287837
pp_125130	4.025188009666667	2.6802488506666666
pp_223901	0.20974906266666668	0.6509723190000001
pp_124876	156.79560333333333	106.00155433333333
pp_170833	1.328481729	3.1570484939999996
pp_101027	1.4565254806666668	2.5624173486666666
pp_238915	1.060455981	0.5918726143333333
pp_179202	2.4532177133333333	1.190161742
pp_224974	47.19605006333334	79.81002943666667
pp_233433	15.390148546666667	9.748765813
pp_172265	2.570758004	1.571912012
pp_155272	2.292004544	0.987412335
pp_196677	8.019447196666666	12.4618302
pp_212233	0.498947421	1.0052442916666666
pp_208156	108.89521983333333	72.40890683333333
pp_181351	3.6363141456666668	2.4067398636666666
pp_199308	12.846635396666667	8.179088322
pp_95669	1.6288686676666666	3.7471495646666666
pp_96395	0.7634661030000001	1.6023559956666666
pp_158701	408.32004793333334	242.89273453333334
pp_158267	2.2600647683333333	1.0636580086666667
pp_148129	0.650035471	1.1863444753333334
pp_120242	34.44305885	21.750127323333334
pp_239597	2.5804976653333336	7.317781458333333
pp_211527	9.486318084666667	17.943769833333334
pp_145463	0.9545638343333334	1.7560893423333332
pp_38662	0.6959828756666667	1.3918340006666665
pp_94621	1.991641759	0.712901439
pp_38557	5.099198659333333	2.901615510666667
pp_220681	1.7112743106666666	1.0496755966666667
pp_199413	3.4576332963333334	0.5784191216666666
pp_197577	2.786210815	0.748299278
pp_190696	2.8866643736666666	1.6853899633333334
pp_211610	11.209978061333334	27.63788738366667
pp_155712	0.4347128576666667	2.0268849413333334
pp_163728	0.208306817	0.06001957833333333
pp_235971	3.153573726	1.6745584356666667
pp_175354	2.3605972873333334	1.522982362
pp_141337	16.265745276666667	8.503586138666666
pp_118985	0.12773990866666668	0.8719978023333333
pp_152983	25.782136386666668	40.669770973333335
pp_212840	3.8833095036666667	2.5329846616666667
pp_166266	3.1137621186666666	1.9642425676666668
pp_85274	0.6067884809999999	0.246240698
pp_62036	1.5840220466666666	0.9332860913333334
pp_74572	1.5796906436666667	4.345568238333334
pp_155129	3.193730244666667	1.8877795213333333
pp_80938	3.0652981003333335	4.6944170309999995
pp_234291	0.6466818273333333	0.34028306033333333
pp_208229	63.80078153666667	42.96036876666667
pp_196433	0.379633666	0.12445257933333334
pp_233481	3.5776935463333333	2.406477211
pp_136691	4.099102077	2.496494753
pp_68502	6.575177029333333	3.6418434866666667
pp_80696	0.784518947	1.790308495
pp_196624	2.9775307866666667	4.901979634666667
pp_86462	24.114962983333335	13.392531632666667
pp_154209	0.8165296190000001	1.6825228253333333
pp_233592	9.758915679000001	21.911688183
pp_141871	8.18693324	18.799358323333333
pp_245925	7.004398606	12.831963179999999
pp_234736	2.121085111666667	1.1867636616666666
pp_117015	1.2585126106666666	3.385958175333333
pp_155215	2.6505540276666664	0.8164931846666666
pp_188440	1.2517733653333334	2.1226624333333333
pp_73362	17.55063444	25.635992066666667
pp_105046	3.8498617836666664	6.323998851
pp_193131	28.41044196	14.10055119
pp_125210	2.701567868666667	0.7739515903333334
pp_145737	0.6436935906666666	0.3439718193333333
pp_120451	60.88578557666667	129.67468786666666
pp_148640	1.0047157393333332	0.46791263
pp_86620	3.707025093	7.6779613583333335
pp_219516	3.400537213666667	2.235306058
pp_209136	2.7137073433333336	4.421199121666667
pp_247949	10.287815536666667	6.926662468666667
pp_188733	0.42165629633333335	1.1930757506666667
pp_181026	0.8782693196666667	0.4118681146666667
pp_154850	1.7442158953333333	1.0128383186666667
pp_92615	2.0419908273333336	1.2001637493333335
pp_186304	5.541626770666666	3.590616782
pp_215326	125.51802081333332	66.08726830666666
pp_194280	1.7073224166666667	5.485241844666667
pp_166814	0.18497946599999998	0.48265433533333335
pp_197371	1.642788572	0.9757233639999999
pp_236085	4.290320534666667	2.740846275
pp_203222	1.2776641083333333	4.207764676666667
pp_108547	2.408899530333333	4.201451666333334
pp_137823	19.065220958666664	6.089727759333333
pp_179330	11.614245828	27.981416403333334
pp_125007	3.7538663906666665	2.2832402993333334
pp_203395	14.544235493333334	9.956542348333333
pp_95948	1.6816419946666668	4.051548018666667
pp_158702	271.91306176666666	162.9809121
pp_159223	8.713094341	5.613257540333333
pp_68568	1.7756650243333334	1.1324069403333334
pp_225178	2.0453815583333332	4.9062396029999995
pp_61747	3.097436995	1.960005284
pp_180859	6.279207451333333	4.022017217
pp_110411	11.327397296000001	6.965245061
pp_111651	0.469202096	0.153382988
pp_160210	3.313972442	2.0401300166666667
pp_172209	89.12395726	58.01970245333334
pp_193037	4.214974464	2.6049418953333334
pp_212238	0.4907910263333334	0.9318172613333333
pp_196002	10.111072076	18.06833966
pp_246475	3.848993774666667	1.992774156
pp_85352	1.879213156	0.6178955146666667
pp_155612	6.749080185333333	10.986108175
pp_72358	36.78909188666667	23.0311786
pp_72605	3.6289267843333333	6.934200772
pp_163590	13.401743393333334	8.830740128
pp_154436	3.094226226	6.314827323333334
pp_144038	1.160029508	0.5222449393333334
pp_189185	3.4487972753333334	1.989653321
pp_181317	3.6430405053333335	9.214127737666667
pp_159234	1271.299268	2030.5278616666665
pp_204240	2.0693861879999997	6.291598493333334
pp_142097	14.28389097	22.981080116666668
pp_93141	20.885080996666666	14.441402536666667
pp_238730	3.8081385026666665	2.4644815606666666
pp_233301	4.576331898	10.524655572
pp_153794	0.891567456	1.7299810876666668
pp_119656	22.750372393333333	15.476296233333334
pp_227521	0.682881938	1.9826997626666667
pp_211688	0.13200834	0.6615080523333333
pp_225363	0.0	0.04341393933333334
pp_150113	1.850619375	1.0922217716666667
pp_61752	9.175104610666667	5.870976316999999
pp_68507	37.13296729666666	20.424186626666668
pp_166827	5.097871189666667	3.406301261333333
pp_140459	1.2883261896666667	0.6945880720000001
pp_234016	5.551077461666667	2.126506102
pp_247146	1.174481005	2.130808928
pp_163841	1.701066921	1.065211658
pp_180588	0.695877999	5.956042638333333
pp_174480	0.7960894866666667	1.5447043563333334
pp_199929	157.68905653333334	253.96248426666665
pp_92472	8.840274597	13.906511950666667
pp_118523	4.545207298666667	6.843286473333333
pp_68748	15.825715808666667	37.73676845433334
pp_252966	6.9010945816666664	24.596560276666665
pp_228287	5.170134078333334	3.3660794396666667
pp_74751	0.739313884	0.3675252426666667
pp_58064	0.24001884333333334	0.05437589466666667
pp_56543	4.523843494333333	8.274830751333333
pp_181062	9.352549421666666	32.15246589
pp_189258	1.2861144823333333	4.685794975333334
pp_92125	5.144455471666666	15.828587363
pp_178081	87.56353275666667	133.77384586666668
pp_168079	0.736236431	1.7872632276666667
pp_227135	147.09008682666666	412.96238665000004
pp_129520	0.5546612466666666	0.22431028666666666
pp_192079	1.3687537763333333	2.4457775676666667
pp_59799	0.3006980023333333	0.084753505
pp_108565	0.8044395463333333	0.41990710566666667
pp_225520	1.2319972853333334	2.286668532
pp_212120	13.597600666666667	8.497990325333333
pp_129414	5.614621177	11.462341221333332
pp_135632	1.0523215086666666	0.477006174
pp_191922	10.133439217333333	6.145901477
pp_68606	7.344171264333333	22.765828728333332
pp_117935	5.977154120333333	9.193299982333333
pp_137963	0.712842147	1.7424306476666667
pp_136644	0.7617298776666667	1.4054452893333333
pp_245692	0.43535339266666667	0.09614934266666667
pp_199209	853.8262630666667	456.4970335333333
pp_243003	1.1317081083333334	3.1062899723333333
pp_137983	0.993855224	2.1363563819999998
pp_162641	1.6426485466666667	0.9494101133333334
pp_132397	0.30395079966666666	1.6469467213333333
pp_144642	0.998985335	0.236528609
pp_119546	23.057522333333335	14.868193113333334
pp_117765	0.319660141	1.7170181673333333
pp_246760	0.3773124843333333	0.11919302066666666
pp_81131	16.988029676666667	28.346369066666668
pp_129984	0.20062943833333333	0.07346166033333333
pp_89468	4.304456936666667	2.7673756026666667
pp_229537	0.45526932566666667	1.1923314816666666
pp_126710	1.1911703003333334	0.6736966543333334
pp_155230	17.144691426666668	11.091635796666667
pp_145461	0.888926307	1.7929959826666666
pp_104929	0.7125464003333334	2.0250683436666668
pp_120375	8.101095368333333	5.219949454
pp_158078	2.4931002363333334	1.5345409053333332
pp_147612	1.512845585	0.7947642580000001
pp_159232	1273.3524393333335	2029.97865
pp_89464	4.608055023666667	2.887963613
pp_222825	61.091837543333334	105.43770139
pp_154709	0.12598985733333334	0.037386131
pp_57708	0.6974890526666666	0.107115776
pp_202562	3.0684313876666667	2.020050537
pp_66854	1.6286680383333334	2.675105854
pp_197074	13.0654419	20.302690763333334
pp_198210	0.5892006946666667	0.14439343666666665
pp_96428	1.836108149	3.577172072
pp_62881	1.3415026106666668	0.739568333
pp_196247	0.9908716533333334	2.022106896
pp_177824	0.719198385	3.1875190156666666
pp_107564	0.611786132	1.292436385
pp_208328	1.1146020650000001	3.0845891749999996
pp_109437	4.540332588333333	6.808440238333334
pp_170840	2.2268297363333334	1.3963254133333334
pp_152450	0.3333070283333333	1.1453764643333333
pp_96033	3.7618394483333333	2.3863084343333334
pp_246848	46.87964188666667	28.6862934
pp_74736	12.189968046333334	7.67242002
pp_94930	13.378420243	6.9098561756666665
pp_189000	8.948275497	26.26411352
pp_72421	8.611267889333334	19.75055869
pp_232638	0.9128134333333333	2.2330675933333333
pp_239708	13.389875250666666	7.718043637666667
pp_78988	2.3815513083333335	1.475968961
pp_68848	3.319531703	1.8535953273333334
pp_84901	0.422696151	1.060384287
pp_162766	14.389443093333334	6.452859012333333
pp_227651	2.512401794	1.4210899240000001
pp_73814	13.918838060333334	39.01447230066666
pp_187256	1.8257437343333334	1.100117662
pp_29987	9.694095712666666	28.39984432
pp_246096	1.4556054956666666	2.6944795146666665
pp_153772	3.7601421093333336	15.903131355333334
pp_85337	10.583229578000001	16.90362620333333
pp_222826	43.60155985666667	75.00153831333334
pp_230373	2.4617898963333333	4.476105799333333
pp_64344	6.743788403	16.741288594
pp_168897	4.2624190933333335	11.275423285666667
pp_161380	0.212760285	0.07340742466666667
pp_105322	5.721756418	1.908145634
pp_73189	1.2908169183333333	0.7659794043333333
pp_81129	16.84529592333333	27.401417653333333
pp_203978	0.43444776500000004	1.0837607076666667
pp_87791	0.8622734956666667	1.7662539523333334
pp_135275	1.353016612	2.3381466013333334
pp_95690	1.0750269193333333	0.34110756766666667
pp_110779	6.417796708333333	3.3967183039999997
pp_234880	1.0747640216666667	0.615232748
pp_188998	10.201145425	29.058436049999997
pp_66266	5.031665326666666	3.243569839
pp_204843	0.19521450733333334	0.04384782166666667
pp_85510	2.8653309476666666	1.6988972593333334
pp_68652	1.5171509996666666	0.884701458
pp_168489	27.115532053	80.82717446833334
pp_138608	15.64278292	23.755611326666667
pp_58155	5.7693810910000005	3.760505462
pp_173033	42.424456756666665	80.64860297999999
pp_109682	0.8887879456666666	0.44169889433333337
pp_123157	0.24535425000000002	0.07665132333333334
pp_130416	4.255772115333333	1.5105576453333334
pp_208544	0.98831056	0.3451609493333333
pp_240573	9.794848225333334	15.410766236666666
pp_142185	1.7274513809999998	4.469457287
pp_153510	1.3765188793333334	3.093218286
pp_247205	0.44498021633333334	1.0689963173333332
pp_136157	5.896175386	3.71484284
pp_202612	0.06475215866666667	0.010853485000000001
pp_86889	0.321494914	1.8754583790000001
pp_58016	1.723666288	2.7335433250000003
pp_125360	1.3965748373333333	0.7837570226666667
pp_241711	2.841743738	8.631947497666667
pp_154852	2.2606809106666663	1.3209099873333334
pp_206246	19.716620496666668	10.442339374333333
pp_235048	6.005489381	2.514486026666667
pp_203509	8.473073852666666	4.8450466599999995
pp_60174	1.0912336646666667	0.5760091183333333
pp_93881	0.869879446	1.626736382
pp_78414	6.022856671666667	3.7843362673333334
pp_233596	2.4201506336666667	1.5370255096666667
pp_181258	2.5627233143333332	4.930436395666666
pp_195905	6.110997917333333	9.816517190333332
pp_88680	132.40588886666666	223.40102357
pp_147735	0.939945621	0.33273420966666667
pp_204736	1.671917755	1.0006465346666666
pp_117202	19.675999906666668	29.91587838666667
pp_144962	5.194948686666667	3.3445579633333336
pp_96385	4.268678875333333	2.5623566126666666
pp_105285	1.3278241096666668	0.664043278
pp_245525	1.0160787883333333	1.7689258806666668
pp_222712	2.7996657523333335	0.459751303
pp_234087	359.1888988	213.62827526666666
pp_131038	22.64365992666667	13.569901686666666
pp_95861	0.318639309	1.0869441986666666
pp_249606	0.9635048553333333	2.341404365
pp_188730	0.333524914	0.9860957673333334
pp_68128	1.269890549	4.494755906
pp_245924	9.752872650333334	18.132571956666666
pp_58363	3.8423864413333333	2.4410227423333333
pp_72541	4.582800681666667	2.963772119
pp_205387	4.952928182	2.992283341
pp_246401	5.263507088666667	3.515699396
pp_136825	2.113999654	1.337279512
pp_196262	1.7867294280000001	3.2783383803333335
pp_152431	1.9879275456666667	5.107213046333333
pp_117172	44.22914542	68.08370858333333
pp_128863	2.567675078333333	1.4120060626666666
pp_98282	0.14467007533333334	0.024295566666666667
pp_197227	2.095071324	0.7236787313333334
pp_94620	1.7205200666666667	0.6417245926666667
pp_235225	3.6524273883333334	13.075915611666668
pp_154411	1.3194425889999999	0.32776991033333336
pp_72961	6.778247843	4.177176897333333
pp_136830	1.830092222	1.081215799
pp_196968	2.6859463553333334	4.9171660783333335
pp_180787	0.4892800796666667	0.059802637
pp_213132	0.7682199833333333	1.8470866296666666
pp_161382	8.729469773	3.357817561
pp_136372	5.276076433666667	3.3086492186666665
pp_99554	1.6905529613333332	0.9268896146666666
pp_234213	0.621502875	0.282882663
pp_153394	2.8450378053333334	4.304466861333333
pp_57527	13.511223536666666	9.305628136333333
pp_98284	253.00038426666666	375.1524973333333
pp_92212	3.1781668653333335	6.931875143
pp_152702	0.9828484223333334	2.0548537076666666
pp_169043	38.37186746333333	23.65818013666667
pp_197381	3.443185317666667	1.7661585866666667
pp_213687	18.588747383333335	9.043374168
pp_162749	3.161404271	5.035407378666666
pp_112021	6.484375611	4.252466237
pp_131328	7.586687145333333	4.792448823
pp_203772	0.703675847	0.2800249123333333
pp_155006	0.9116960773333334	0.28356161533333335
pp_203943	0.26995440266666665	0.08837705033333333
pp_179419	1.443620403	0.8668786633333334
pp_116895	0.19527157733333333	0.04916609366666667
pp_152421	28.481156246666668	18.382375906666667
pp_247289	1.5716720786666667	0.44475600400000004
pp_145524	1.691290209	1.0611799046666666
pp_245406	15.870103319333333	32.35921017766667
pp_142014	0.662906464	1.2493669276666668
pp_94464	3.5155768926666666	8.044541498333334
pp_188212	4.0652219123333335	2.597300134
pp_251161	3.3112622313333335	2.0244512866666664
pp_252967	0.23898075533333335	1.134887499
pp_82226	23.86744426	35.67275699333334
pp_250736	2.072508188	0.8525858643333334
pp_111294	0.9725523483333334	1.8299602663333334
pp_199412	4.258536460999999	0.6831868926666667
pp_234102	4.790721936333333	2.9239412183333333
pp_200396	4.838391655666666	10.076264771
pp_137964	0.02340344466666667	0.12361294433333334
pp_68664	2.2011539806666667	1.4231703663333333
pp_72751	1.4011144346666666	0.304528897
pp_81347	1.3271708803333333	0.7628374756666667
pp_126116	3.777812183	2.516305079
pp_60216	3.7721909973333334	6.799739172333334
pp_198313	6.350038745333333	4.096860363333334
pp_162765	18.307194286666668	30.66961574333333
pp_136773	30.884916106666665	85.33386944333333
pp_153520	25.685326866666667	74.14582234
pp_181497	2.007558659	1.0477292986666666
pp_216862	0.9566896876666667	1.9682798546666667
pp_138429	0.0	0.027133712
pp_164172	5.9882003563333335	3.427281215
pp_234235	0.21707142933333334	1.8408501086666667
pp_79451	2.9808012196666667	5.489032312333333
pp_80380	6.41362828	4.174130438
pp_188694	848.4005848999999	370.0493912333333
pp_192994	3.992713622666667	10.922390114333334
pp_244667	13.311146829666667	50.018274586666664
pp_137230	4.065448529999999	2.621505676
pp_185205	47.65145107666667	71.53941823333334
pp_128220	36.91376554	25.113107293333332
pp_112401	8.298651640333333	15.862176056666666
pp_250257	2.36213561	1.4109218923333333
pp_57310	10.657083572333333	15.65265768
pp_104874	11.618624344333332	20.763328277
pp_53385	17.912107043333332	27.955502303333333
pp_85591	8.165207059333333	5.357841003333333
pp_121462	10.748593589666667	6.570855710666667
pp_161819	1.4297857520000001	6.457549219000001
pp_64780	4.6691048356666665	10.783281651333333
pp_87102	1.138206567	3.4631619526666664
pp_135973	1.954855524	1.2387303836666668
pp_57680	0.7749439960000001	0.3181466863333333
pp_200971	0.4298991796666667	0.905558246
pp_98595	2.2602466306666664	1.39673969
pp_213690	40.44042777666667	19.364128716666666
pp_149924	3.2407180363333334	5.747135609333333
pp_58758	1.1697526843333335	2.801189036
pp_226569	6.134442686666667	3.8773872336666666
pp_178287	0.14462340066666668	0.6928043766666667
pp_172428	0.9027108523333333	0.42116795
pp_197511	38.92033865333333	58.510174236666664
pp_219629	3.564211969	5.365397012333333
pp_168971	16.968789233333332	25.11511336
pp_170646	0.41067124466666666	0.02170696966666667
pp_148647	1.8404159473333332	1.0791593366666667
pp_142172	3.8387312536666665	6.213345941666667
pp_198430	3.898907071	2.6143552143333335
pp_177829	3.891024929333333	2.537116587
pp_68155	7.293611011333334	14.732167461333333
pp_183589	44.34893985	27.980068166666666
pp_103773	0.802130423	0.4262929323333333
pp_164192	82.43009318666667	49.881884740000004
pp_147616	1.2661903493333333	0.697777303
pp_171253	0.653914806	1.3831480066666666
pp_67382	1.1348067796666665	2.387134566333333
pp_104927	0.9364236646666667	2.436699912
pp_103035	1.1150793136666666	0.582275496
pp_168724	1.0878679623333334	0.6034291346666667
pp_203581	1.0028700396666668	2.7202716086666667
pp_167071	66.95164994666666	43.15054613
pp_152451	11.510969613	4.281040959333334
pp_173039	5.329390685333333	8.051486656
pp_112932	3.1690268786666667	2.0866161930000002
pp_203375	0.3911639633333333	0.107326216
pp_245744	29.30812512	47.50809694666667
pp_86377	6.091956633666666	9.562734198
pp_186080	5.70549924	3.744152257666667
pp_74452	1.3322677143333335	2.819567823
pp_215226	7.530379991666667	13.548116248333333
pp_188774	29.071174986666666	44.206602763333336
pp_140715	13.742148693333334	8.953096049666666
pp_24274	28.38458124	44.84172431666667
pp_77843	0.15112952733333335	0.42421653566666667
pp_147556	2.590891223333333	5.480501125333333
pp_107096	2.4336200173333333	5.770353802
pp_180856	6.559395832	4.243548070999999
pp_125091	0.02803675166666667	0.195783608
pp_132660	0.08305710566666667	1.3638498806666668
pp_136152	1.2561956473333333	0.5190356709999999
pp_196567	3.9366389196666667	6.543624905333334
pp_189072	1.5606769076666667	0.9448796963333334
pp_95098	0.23689524733333334	0.09074870633333333
pp_67637	53.89987171333333	32.25754663666667
pp_145600	12.75070543	19.721674216666667
pp_148068	3.6016224096666667	1.1405650516666668
pp_94205	0.7839776633333333	0.2504889606666667
pp_179382	2.280189959	3.6824103586666665
pp_218392	1.2463173853333334	2.262975087
