	RDV_C	RDV_N
pp_105005	6.661113836666667	5.441478797
pp_222115	1.4945865886666667	1.078505833
pp_82688	4.105369037	5.227494005333334
pp_126669	3.970902815666667	3.165097343333333
pp_215986	19.082302636666668	25.973667973333335
pp_129821	4.553502312666667	5.952485666333334
pp_243123	1.897217009	2.4432455723333333
pp_108556	6.946394421666667	5.454828406
pp_89820	1.014491851	1.5651730886666668
pp_74698	7.902823660333333	6.274547229666667
pp_239937	0.06509604933333334	0.17604571533333332
pp_201999	14.421101503333333	11.671306233333333
pp_234052	12.499566296666666	9.995337022333333
pp_119834	9.410953405333334	7.427054529
pp_247675	1.3948097283333334	2.077843598333333
pp_205545	27.320540676666667	34.14716506
pp_245501	4.392793713666666	3.242969460333333
pp_237783	3.664657371666667	2.691848265
pp_74779	1.0131827786666667	0.6284289496666667
pp_245459	3.160208727666667	1.722389589
pp_105309	7.601591469666666	5.45501358
pp_137459	19.064857586666665	14.377495469666668
pp_163952	8.078534503333334	10.124228487333333
pp_206347	3.1504017793333334	1.4574583046666665
pp_144906	2.2337977916666665	1.7776790393333333
pp_164194	27.07075095	20.92730896666667
pp_76556	0.165772208	0.2853296536666667
pp_210852	8.020903141333333	10.129942358666668
pp_119829	2.3688777266666667	1.012760369
pp_227561	0.6427206123333333	1.04644044
pp_217249	16.229488059666664	25.994219126666664
pp_250693	0.050329520333333336	0.107941805
pp_108662	2.0542954916666667	2.5453270740000002
pp_174787	2.6592132283333334	4.141677913
pp_233846	9.921801545333334	14.03767839
pp_224534	40.961199703333335	69.42766977333334
pp_68490	19.84526729	30.457969406666667
pp_216639	51.54694277666667	41.020476333333335
pp_134753	12.56425695	6.5591982626666665
pp_186183	14.107802846666665	17.541211546666666
pp_63944	1.26493164	2.642050078
pp_153573	72.44852628	107.23753419333333
pp_33555	21.047353446666666	27.22539768
pp_129607	0.8767494773333333	1.2230979526666668
pp_224318	11.699954373333332	9.548826483333333
pp_25389	3.987961980666667	3.2176883413333335
pp_72777	4.041245064333333	3.206141746666667
pp_66045	0.415429822	0.765428982
pp_88473	11.508955741	8.894429923
pp_85486	0.6509847053333333	0.9180386973333333
pp_230933	150.62380683333333	122.93576116666667
pp_108746	15.055136616333334	21.976871640333332
pp_155924	41.510519476666666	51.77035239
pp_249295	39.06365037333333	30.196962733333333
pp_172635	5.916377908	4.447449502333333
pp_70291	9.041370679	11.35705365
pp_125371	0.6376756593333334	0.3009982173333333
pp_126961	15.56257338	12.615025402333334
pp_220845	21.783620963333334	17.615425366666667
pp_115769	1.9034981906666666	2.536841269
pp_107094	0.225687686	0.37673490533333337
pp_225319	17.42261431	13.895597474999999
pp_232284	1.92368797	1.4836770396666668
pp_153502	2.170621945	3.737977423
pp_65958	1.499702884	2.0274753266666665
pp_164177	3.7049141586666665	4.780288237333333
pp_207932	11.36742483	9.332481313999999
pp_197381	0.8872661909999999	1.2575277276666668
pp_89140	2.8016908303333334	3.5759609466666666
pp_127848	1.971890466	1.538520125
pp_208270	1.005895172	0.560105674
pp_244087	3.5027951583333334	2.7434556766666667
pp_193033	10.90089324	8.873579139333334
pp_91948	7.239739183666667	5.6933993953333335
pp_145473	1.17308066	1.6026749213333333
pp_227730	4.4655170213333335	3.035717409
pp_239859	0.2905124986666667	0.17765855566666666
pp_117955	5.816073025	7.2794996633333335
pp_123446	6.710189919333334	5.355473603333333
pp_111251	1.7108981493333335	2.2249973893333332
pp_244086	3.3034770686666666	2.582932675
pp_163287	0.6507234546666667	0.934579774
pp_40536	6.209003324666667	7.706096339
pp_193177	3.8802279643333333	5.074675265
pp_234955	2.941772904	2.3127252216666667
pp_72969	0.630773501	0.42114987400000004
pp_137940	7.408177813333333	10.014824969333333
pp_208833	2.1624105753333334	2.7430457876666665
pp_173083	8.095121053666666	5.9538385693333336
pp_196509	2.6610705070000003	3.6039113896666666
pp_94574	1.3419577783333334	2.1386132933333335
pp_136675	4.772753322	3.854116463
pp_136263	18.548203943333334	14.606549896666667
pp_210622	5.359929512	4.15721309
pp_112313	5.252195653	6.866368606
pp_134450	19.923485953333333	27.666130423333332
pp_206333	4.083894416666666	2.6824290376666666
pp_190004	19.380332069999998	25.69949113
pp_83461	2.402580633	1.4941662056666667
pp_113886	2.2742701183333334	1.7675139736666667
pp_70070	2.428209371	3.2497642893333336
pp_129082	0.19946084	0.10544730933333334
pp_223267	3.2622738616666664	2.562090743
pp_179688	8.650884339	10.668335392333333
pp_100364	20.973460596666666	30.895033678333334
pp_163727	10.261929890666666	15.336651429
pp_84926	48.96003163666666	65.06741579999999
pp_217257	0.9744748973333333	0.6414634113333333
pp_147725	63.95121654	50.372467613333335
pp_238944	8.629366745666667	6.850863966
pp_197995	0.08609523133333333	0.14775752733333333
pp_138171	30.09145347666667	24.14112103
pp_148594	8.833197479999999	7.178962903333334
pp_89145	2.2524386730000003	2.9129547676666667
pp_234019	11.805319631666666	19.73320405
pp_135096	25.594758893333335	19.6449934
pp_117200	16.699394766666664	20.6658223
pp_208812	1.9691652706666667	1.527590297
pp_225370	11.515958137666667	9.240395561666666
pp_128878	9.291099496	7.404870155333334
pp_180937	0.20063999033333332	0.32709221233333335
pp_66702	1.74193154	1.1964501716666667
pp_104113	0.07243076666666667	0.021183042000000003
pp_155955	0.12755255733333332	0.22938371033333332
pp_233391	9.129490156333333	11.324065150000001
pp_188653	4.3049811296666665	3.4690352426666666
pp_134480	28.054565543333332	23.028522836666667
pp_144062	17.67640452	13.674701903333334
pp_185673	2.320179904666667	3.2629191056666667
pp_88449	5.5931289196666665	3.5338679923333336
pp_169082	4.638517046666666	3.114025547333333
pp_192817	0.8155078093333333	1.2458078326666666
pp_203977	0.9315428983333334	1.6110448206666668
pp_105091	26.931037196666665	16.180894766666665
pp_152624	16.04060415	12.997861516666667
pp_153568	167.443693	247.36725895666666
pp_64568	23.925898936666666	19.586089949999998
pp_129028	3.140214546	4.137149664333333
pp_202392	11.750832256333334	15.624592257666666
pp_225332	11.983090329333333	16.666107345666667
pp_179963	8.282218083333333	11.728326398333333
pp_39392	17.47633293	22.73375261
pp_239546	3.537835666	4.432693155
pp_157993	0.9422666276666667	1.5880998583333334
pp_152212	4.581947646333333	3.628123653333333
pp_136692	2.8187070973333332	2.158375972
pp_131079	2.3850090796666668	1.8899607873333333
pp_144434	12.799332206666667	10.57758746
pp_124505	3.526129845333333	4.517320162666667
pp_202085	7.403200172333333	9.712871603666667
pp_111327	7.760538890666667	10.536035548000001
pp_141540	238.63167303333336	305.3504298666667
pp_148646	3.944383289333333	3.070964447
pp_206289	1.1094620826666666	1.5565649006666666
pp_152415	53.75992116	66.69417898333333
pp_72833	4.325470684666667	3.4877773933333334
pp_184723	39.38580233333333	49.092870766666664
pp_143824	0.20418744533333333	0.2948796726666667
pp_90386	2.3611962136666667	2.986849470666667
pp_137771	1.725006539	1.231062061
pp_209011	3.7762827923333333	4.790945329666666
pp_108197	2.2741488116666666	1.7106305096666667
pp_218737	8.361883621	10.343879521
pp_56702	2.4960178236666666	3.071823388
pp_112429	7.821326581	6.297608425666667
pp_58191	2.594230086	1.144130965
pp_233323	4.045013744	5.943370862
pp_92379	2.4091217289999998	3.102323534
pp_123678	2.9459927726666666	3.827583971
pp_181415	2.96331468	4.085803392333333
pp_206219	0.7020351026666667	1.105517555
pp_168381	42.91491224666667	34.902604653333334
pp_179317	0.0	0.013721186000000002
pp_224277	1.8840193683333333	2.4334110623333336
pp_111901	5.702283227666667	3.9005774146666665
pp_159146	13.014986974000001	16.580082656666665
pp_58186	2.276943895	1.6521901876666667
pp_194935	7.5388611029999995	9.472380996666667
pp_237650	2.3542582996666668	1.5440347196666666
pp_168504	0.045758522999999995	0.092388955
pp_169013	0.33281063766666663	0.7213485516666667
pp_94754	0.016274012333333334	0.04802415066666666
pp_109023	3689.381426666667	4753.856761333333
pp_234224	2.3895157646666667	1.7771421483333332
pp_233262	2.594314238	2.080599659333333
pp_205445	2.3691975646666665	1.869556716
pp_94434	13.542647933333333	18.00764144
pp_58803	3.3100523666666666	2.635495564666667
pp_179029	3.228529503333333	2.104049347
pp_41822	1.3276993853333334	2.6506404986666663
pp_89321	9.458019502666668	6.798267477333334
pp_142532	3.0633726126666665	4.307954815666667
pp_137711	0.05908465	0.09824421433333334
pp_88349	23.45727529	16.903942279
pp_89094	28.655018113333334	23.5163123
pp_214898	3.114003326333333	2.467194476
pp_101028	1.1681013533333333	1.6267938966666666
pp_69847	4.812207783666667	3.8767761793333335
pp_96205	0.5213807556666666	0.2973485556666667
pp_203614	0.012321138	0.0
pp_224624	11.761855322666667	8.163284983666667
pp_209248	13.231737	10.723068044666666
pp_111925	1.3140749363333333	1.79102575
pp_96318	1.5545091433333333	2.2129349173333335
pp_211923	19.07735417	8.892235355666667
pp_104998	55.915616826666664	44.887902356666665
pp_58867	8.387358095666666	6.706783647
pp_165464	23.279531333333335	31.014032636666666
pp_101059	1.0514037886666667	0.14678814966666667
pp_234799	7.039474469333333	5.528995981666666
pp_134461	138.52345328666667	81.08375197333334
pp_230929	1.33519122	1.8535045336666667
pp_214167	9.618362785666667	12.099525531333335
pp_202084	24.205164023333335	30.83862181
pp_144919	408.1864788	321.95204113333335
pp_189105	7.641024805333333	4.944059846
pp_136992	2.371817135	1.8972156493333334
pp_105141	2.590803908333333	3.595637911333333
pp_116901	4.647260678	6.086516305333333
pp_178444	22.044436606666665	29.775510513333334
pp_191781	19.665388846666666	24.43212056333333
pp_163812	28.882735516666667	36.971093249999996
pp_143244	0.016428184333333335	0.04364212466666667
pp_203732	2.6027181546666665	2.059608108
pp_148563	0.9387020733333333	1.4348291283333332
pp_86407	2.7401165323333334	2.137570962333333
pp_202076	31.14717097333333	24.616389823333332
pp_136085	6.412668157666666	3.4246817480000002
pp_96158	3.2506708306666665	2.247259704333333
pp_198936	0.29248393333333333	0.4929011836666667
pp_181010	8.510705095333334	11.800628500666665
pp_129092	1.0977633646666667	1.5092028279999998
pp_74766	1.5482051663333334	1.097307832
pp_206290	2.233929084	3.1950107633333333
pp_216995	4.571358135666666	3.587825822666667
pp_154603	1.336841454	1.7073136653333334
pp_188942	21.796336006666667	18.068361213333333
pp_85150	12.394701833333333	10.245209705666667
pp_213976	11.744784846666667	9.450968152
pp_92015	0.5864011366666666	1.3736096066666668
pp_154818	3.166478462	2.374976134333333
pp_223259	2.5081577233333334	3.757641241
pp_214902	421.0408761	542.1455320666666
pp_68865	1.9642987393333333	2.507479819
pp_197134	2.055103421666667	1.243589227
pp_209068	3.0217768256666666	2.07983598
pp_203843	1.0124518323333334	1.5541487516666666
pp_118940	8.017054335333334	6.288196951
pp_156497	0.7195125623333334	1.2799168333333335
pp_197154	0.36168559266666667	0.5165148913333333
pp_116861	7.7259437213333335	6.270957862666667
pp_217269	2.260340080333333	1.2260567919999998
pp_196215	0.882852208	1.3830484360000002
pp_246179	7.449680982666666	9.222565297
pp_196577	7.816274466666667	6.064812417333333
pp_75250	0.6753715109999999	0.126214335
pp_81537	13.420188633333334	11.019718872666667
pp_178943	7.444062284	9.251335733666666
pp_89227	2.133524180333333	1.612776274
pp_233902	1.4995586316666667	2.5027552716666666
pp_195892	9.080159864333334	7.380901671666667
pp_146423	12.968312046666666	9.414971967
pp_100216	16.794658656666666	13.497595533333334
pp_68808	3.718505761	2.928293435
pp_165511	10.565224601333334	8.529955205
pp_143785	5.789058121333333	7.2187477336666666
pp_115868	4.302139019666667	3.183513112
pp_162559	4.0365870243333335	3.2602105966666666
pp_141718	383.6931222333333	315.4774421
pp_161301	9.078619496666667	18.199706944666666
pp_89818	1.0715479693333334	1.6499929793333334
pp_118202	4.850828575	3.469883554
pp_235403	30.6490622	24.933268676666668
pp_238790	0.949709842	1.332106351
pp_153134	1.908807201	1.3431454376666667
pp_119282	461.5981791666667	586.7916095333333
pp_250853	22.444291008333334	11.475383806666667
pp_83474	0.016853592666666667	0.039073132
pp_249169	1.3894837026666667	2.3712924506666666
pp_177783	8.615155450666666	6.171209716
pp_251661	3.0634282546666665	2.2205340013333332
pp_168473	1.8339638793333333	4.2749018523333335
pp_246364	4.152719214	3.1966026116666666
pp_184247	6.145239041	4.895190749
pp_202600	4.558938347	2.3759775076666667
pp_167742	15.90423796	19.46866924
pp_76580	16.691654466666666	13.501617346666666
pp_32460	1.656972609	1.280941227
pp_199670	175.1744718	229.48332573333334
pp_98475	53.59288445666667	43.726647723333336
pp_86970	0.25601302800000003	0.3953618836666667
pp_169084	0.426646024	0.761372118
pp_108491	190.9965484	246.7280754
pp_225481	4.3473848943333335	5.516510051333333
pp_76684	1.2434600156666666	1.636212699
pp_153282	3.391285319	2.624025733
pp_196474	6.673937414333333	8.59910307
pp_78414	11.34063844	8.977684719666666
pp_204668	1.3937533863333333	1.7831279666666666
pp_57911	7.6044371386666665	16.06469694833333
pp_64684	84.45945716666667	64.31099601333334
pp_155610	5.432057799666667	7.105054494
pp_194423	2.0662768566666667	2.563383562333333
pp_144939	2.07541598	2.93792849
pp_57634	1.879839478	1.23324365
pp_139802	1.8160396806666665	1.3125371163333335
pp_227971	30.571834063333334	37.91690459
pp_153324	9.426923338333333	7.735605224
pp_232749	2.4141537993333335	1.9421121846666667
pp_233609	48.18741760666667	39.257321993333335
pp_211626	4.446539305	3.0061630763333334
pp_85137	0.927849857	0.6464067626666666
pp_177987	3.6876865653333333	5.232423617
pp_87398	5.403676913666667	3.641608675666667
pp_119769	1.5473686133333333	1.9554425413333334
pp_242921	4.659536057333334	3.613670431666667
pp_59965	2.793155555	3.562449558
pp_198520	1.5215771616666667	2.0101492493333333
pp_141655	3.171162301	2.1735395016666668
pp_201970	4.895466319333333	7.764213760666666
pp_182282	2.0298903193333335	0.996584625
pp_68444	3.4773577543333336	2.8116868226666667
pp_134752	0.8741384936666666	1.3625125106666667
pp_179981	2.0133662906666667	1.5403244563333334
pp_198052	2.6604909263333334	3.2940622483333333
pp_141333	37.26879425	28.291362913333334
pp_56181	0.004319750333333333	0.020105914000000003
pp_214135	3.4926895706666667	2.4315709116666664
pp_117099	5.540485659	3.941096003333333
pp_188982	48.75197019666667	64.78392599666667
pp_212868	11.831238493333332	16.78317315
pp_162858	6.894660178	5.611747291333334
pp_116951	8.106499915	5.971877874333334
pp_136831	6.269616762666667	5.074518978666667
pp_194142	6.495735618666666	5.254895261
pp_219025	9.263059714333334	11.780250857333334
pp_129323	12.942807723333333	10.713795494
pp_128079	1.484359628	1.9101087843333333
pp_88999	1.4710606223333333	1.8835840233333332
pp_131327	1.1674246973333333	1.503830739
pp_211751	1.361984789	2.0473357213333334
pp_86961	33.378209346666665	27.204449023333332
pp_224238	6.594581675333333	8.105285900666667
pp_89813	6.1133692103333335	7.529598206666667
pp_198482	0.5966352106666667	0.913153241
pp_198193	0.9520496073333333	1.3300983713333334
pp_240208	29.49936089	36.261451083333334
pp_114242	2.092676428	1.5973111466666667
pp_123534	0.0	0.013721186000000002
pp_237709	0.024411018333333336	0.05783917533333333
pp_224620	0.849603278	0.5765384586666666
pp_217444	218.96550076666668	294.1067692666667
pp_127864	16.110162933333335	21.093761663333332
pp_110724	16.676169535333333	24.640311973333333
pp_101724	2.8973749086666665	2.152226537333333
pp_250686	3.1520917036666667	2.5065485423333334
pp_195683	36.58005249333333	30.150622113333334
pp_132476	6.696516960333334	5.471300492
pp_146225	55.821304760000004	45.171353833333335
pp_144681	1.653386629	2.1491535876666665
pp_153082	12.579508853333333	10.272562558333334
pp_74866	14.53764189	11.436627971666667
pp_177801	0.6267549806666667	1.025248892
pp_227487	2.4326147750000002	1.7014854303333333
pp_63648	19.66559394	11.117244637666667
pp_70359	1.3980445606666667	0.9649542883333334
pp_145383	5.853517453666667	4.776974950333333
pp_211659	6.205927000333333	8.089370096333333
pp_129666	0.20651577100000001	0.3604656196666667
pp_64923	1.8279853383333333	2.331096879
pp_205713	0.19657148733333335	0.346748416
pp_56659	16.671340443333335	13.42780473
pp_198262	8.698481521333333	6.980786590666667
pp_215300	4.7744334943333335	3.7821435253333333
pp_250259	3.3818121843333335	2.6342674256666667
pp_108744	4.488222003000001	7.967239288666667
pp_109302	6.3828169353333335	8.21584913
pp_128219	19.639010523333333	16.278402976666666
pp_201992	219.58175913333332	131.05644736
pp_69430	2.581611996	3.3304871866666668
pp_220853	2.503536659	1.9491150713333332
pp_85017	27.498795113333333	19.302104434333334
pp_168724	3.099743637	2.3285782793333336
pp_211584	1.0126974016666668	1.4175283553333333
pp_226728	2.712376477333333	2.1935012853333333
pp_197498	3.8343097273333333	2.0625318833333335
pp_179537	408.76796973333336	500.3066108
pp_218015	2.7453615553333335	1.3372627286666667
pp_188601	10.809039343333334	8.913652732666666
pp_136968	3.991252529	5.181240047666667
pp_88420	4.395122031666666	3.545372132333333
pp_72662	2.816837027	2.031371262
pp_32459	1.4968820306666668	1.146892939
pp_153215	8.110966858333333	10.07659766
pp_191367	30.845153046666667	37.89690895
pp_125294	0.522901115	1.008758076
pp_215536	3.202989671666667	6.6042182369999995
pp_181071	2.2455079566666667	1.4788025843333332
pp_108562	1.964253046	2.803397551666667
pp_153663	14.87111363	9.463885338
pp_116720	1.7767836296666666	2.614425008
pp_234367	2.441751092666667	1.8423331676666665
pp_246782	14.719207183333333	12.08656607
pp_216413	5.232618330333334	6.489397514666667
pp_238916	10.206172870333333	6.488432759666667
pp_74724	2.79468012	2.2478640993333334
pp_186193	3.018749000666667	2.388735537666667
pp_185158	1.4205483723333332	1.8219662306666666
pp_116002	4.354598305	3.4373811306666666
pp_205808	0.8350066213333334	1.226491985
pp_94204	11.429812913333333	6.840772459
pp_127208	6.333273938	7.857550868333333
pp_235438	1.6544130616666666	1.168552271
pp_164184	3.594707546	2.7385677663333334
pp_183927	0.33503190266666666	0.49331493833333334
pp_112726	2.846838325333333	2.2341332289999998
pp_194116	60.55813503666666	49.42309767333333
pp_197602	4.351699013999999	3.3786432879999997
pp_79626	23.505232720000002	19.00075053666667
pp_78368	5.905043271333334	4.720378122
pp_79147	2.383818471	1.7863279186666667
pp_58061	8.820295097	4.923571534
pp_56656	1.778578032	1.2194972763333334
pp_212222	26.17861606	44.713538336666666
pp_112378	5.914682054	7.2367114353333335
pp_159198	24.528248283333333	19.34756744
pp_153790	2.2051412373333332	2.8493180356666667
pp_63234	0.03270219666666667	0.010290889333333332
pp_205571	2.16394947	1.73065624
pp_60242	9.992801908666667	13.760104274
pp_215355	6.537061605333333	5.2833992573333335
pp_155667	4.906037400666667	3.3251076746666666
pp_146386	0.8162216013333333	1.8830245346666665
pp_100873	13.630081876666667	11.162483756666667
pp_149933	1.132581212	1.4708734643333334
pp_57907	3.758965387	8.249419640333333
pp_71476	3.0949970236666666	3.7783449976666668
pp_214971	1.526916165	1.9586207456666667
pp_66474	2.963433059666667	2.3505143493333334
pp_234136	0.6947831966666667	1.007184748
pp_125684	20.340902953333334	25.151257193333333
pp_127139	8.644765747333334	5.587421459
pp_246759	7.179285511	4.3004268366666665
pp_224532	11.952973290333334	7.112747833
pp_108549	3.391326752	4.550505055666667
pp_211917	3.6643589846666664	2.899695355
pp_214168	26.654173763333333	20.99999263666667
pp_165826	0.7998833126666667	1.0783866786666667
pp_154463	3.7618817406666665	4.710886113666667
pp_243279	11.333762504666668	6.8061802983333335
pp_95717	0.379158745	0.2609294363333333
pp_100520	1.579683926	1.1698797703333335
pp_215224	8.046705948666666	9.742871759333333
pp_23094	0.14655174599999998	0.23758417433333331
pp_154605	2.7522007053333333	3.365178601333333
pp_221958	2.1630173063333333	1.5927893973333334
pp_245874	6.47572733	4.940550799666667
pp_216888	0.06972414333333334	0.12401615966666667
pp_162680	44.071357926666664	36.172640826666665
pp_152604	20.34154229	16.172612123333334
pp_73745	3.7600501766666667	2.9675468646666667
pp_72650	6.292957087666666	5.092446203
pp_79441	34.40710976333333	27.863745793333333
pp_72840	4.889042519	3.933227815
pp_129370	6.097603406666667	4.572574510333333
pp_134263	1.5112360266666667	1.90190832
pp_247234	1.6307300813333334	1.2476081816666666
pp_235966	0.8087498476666667	1.270784667
pp_202068	3.0190202083333335	1.8017948826666668
pp_210205	1.388551371	1.8536842896666665
pp_223355	0.630312421	0.4011635393333333
pp_173542	1.01612781	1.4450699710000001
pp_161336	2.504211908	1.8538877266666667
pp_100328	1.36715821	1.7348427933333332
pp_152170	205.98808703333333	168.41919613333334
pp_179557	10.314240798333334	8.224454204
pp_157708	32.559925193333335	42.681564163333334
pp_84395	6.304096269333333	3.4878811833333336
pp_217078	158.69529789	118.88996511333333
pp_211883	1.4893646496666666	2.410500124
pp_245624	0.18830743066666666	0.096625672
pp_245632	21.519249958333333	10.035345809
pp_234547	0.9219284016666667	1.2470703236666667
pp_116669	2.239657909	1.7777542739999999
pp_120242	37.57534240666667	29.94673624
pp_212113	31.829555000000003	26.22561467
pp_157814	17.124529093333333	21.402671259999998
pp_58258	7.003815958333334	3.693343845
pp_66244	7.2714878936666665	4.870823686333333
pp_137470	8.341623720000001	6.527248018
pp_68840	1.5830614983333333	1.0755102856666667
pp_197277	1.1831648406666666	2.054290398
pp_58022	0.908656499	0.589003089
pp_128571	15.580195533333335	11.842749955333334
pp_119620	4.159808373333333	3.3537215663333333
pp_206292	2.2837746636666667	3.159551879
pp_61871	13.505528766666666	16.757843053333332
pp_149815	3.638730272666667	2.9414912793333334
pp_116867	14.511519376666667	11.869929030666666
pp_79732	2.8158134476666667	2.118535932
pp_107258	2.945187612333333	3.6861534689999997
pp_114241	2.234645755333333	1.714659924
pp_196380	0.06509604933333334	0.5586331933333334
pp_68485	106.26396566666668	81.51568359666666
pp_145626	9.219461008	5.820669694
pp_214935	389.3136960666667	320.2056109
pp_198265	2.3062457126666667	1.831331545
pp_68527	0.43249324733333333	0.6432723613333333
pp_238926	3.863898328	2.981393874
pp_168860	5.607755599	4.476762934333333
pp_56510	6.248786064333333	8.223873236333333
pp_152996	92.77159487666667	70.04435212666667
pp_192038	2.868838207	1.9813095373333334
pp_226676	4.7439468190000005	3.73631239
pp_186080	3.205747377333333	3.9711605309999998
pp_172537	0.06623522066666666	0.131203326
pp_64815	3.438060270333333	5.348481527666666
pp_68426	1.0974935273333333	0.6028342870000001
pp_158151	8.147286449666666	10.321034189333334
pp_202802	4.086494063	5.157829021333334
pp_194287	5.998417398666667	8.121688142666667
pp_145259	3.2114403923333334	2.4224424
pp_1272	0.6708989406666667	0.9312264323333334
pp_215374	1.747793046	1.222791523
pp_153362	34.10822496666667	27.541644463333334
pp_169779	5.390598935333333	4.262528428666666
pp_111326	6.7323540243333335	8.901563116333334
pp_161087	3.4109383356666667	2.241706933666667
pp_177729	1.2461181103333334	1.6024352206666668
pp_137652	2.691161719666667	3.3409361816666667
pp_73106	3.809608819666667	3.073400931666667
pp_163955	9.729097527999999	12.073597914
pp_94427	13.188020136	17.549406926666666
pp_177368	0.13209499766666666	0.22924464533333333
pp_169025	2.0374247446666667	1.4834473533333332
pp_13000	9.886067413000001	11.983021136666666
pp_200955	79.97371449666666	98.44792319666666
pp_244666	5.359755449666666	2.4724825886666664
pp_132216	11.852105234	18.737411068333333
pp_184726	38.406800866666664	47.544224639999996
pp_155909	6.578790121	5.294187875333334
pp_168674	40.18340783666667	32.34943579333333
pp_196478	12.504487103333334	16.02621746333333
pp_111333	5.534546829666667	6.810684728
pp_148168	13.266420843333334	16.23456074
pp_246721	2.05757023	1.0253919386666666
pp_214324	3.7011995536666666	4.882016138666667
pp_111228	19.211536306666666	15.182953822
pp_156758	0.056959042999999994	0.019972551666666668
pp_224442	7.503684916666667	6.045851538
pp_234105	4.243886483	3.359684151
pp_235895	1.0487701043333333	1.6885774503333333
pp_115874	0.41244195766666664	0.6369080853333333
pp_223519	2.849367970333333	3.509201431
pp_84847	2.707123128	2.172334288666667
pp_72883	3.2463581206666667	2.535247044
pp_153432	2.7754182363333335	1.949532074
pp_205729	16.76944288	20.295583660000002
pp_161268	8.673126937	11.502623705333333
pp_78860	2.3240586193333335	1.8822286486666666
pp_123158	4.234661526666667	9.529580941999999
pp_129329	12.185830603333333	9.881872775
pp_112230	0.6900993943333333	1.0569367946666666
pp_205462	3.7161760833333335	4.960551492666667
pp_173508	2.7531029046666666	2.0699941423333335
pp_79381	3.7870678896666665	4.770723373333333
pp_236329	2.7184864353333333	2.017029986
pp_92148	18.04582908	14.82172411
pp_227443	23.114807893333335	28.007282813333333
pp_215398	5.859748707333333	4.778958167666667
pp_233422	4.585660822333333	5.870571224
pp_117714	11.051820564333333	13.517738016666668
pp_89322	5.123097032666666	3.6569323786666668
pp_192833	9.116436546	5.178227529333333
pp_211591	5.314672143	4.353032540333333
pp_248181	5.132017693333333	3.7099488883333334
pp_73154	1.2308790803333334	0.7969095826666667
pp_153346	0.601006361	1.1456641636666667
pp_119580	5.939053064666667	4.853548737
pp_225498	28.604108546666666	23.407205823333335
pp_169867	2.9016875086666665	2.065016769666667
pp_132443	21.990563769999998	33.209297973333335
pp_184427	2.010812469333333	2.732634777
pp_137289	10.461846097666667	8.090431762333333
pp_203828	0.9625234890000001	1.3874338073333332
pp_109259	23.56593929	29.242956046666666
pp_58516	2.9531961796666666	2.202653053666667
pp_128411	0.020419601333333336	0.004774149666666666
pp_204681	0.020342515333333335	0.05480100266666667
pp_234001	4.686165523666666	6.222968701
pp_226733	3.790421175666667	2.9844444180000003
pp_194325	2.489619540666667	1.98633168
pp_228372	87.84469567	123.35042718
pp_89144	3.1614635023333335	4.032877217666667
pp_105021	0.07882759566666667	0.169260899
pp_94748	1.8975210743333333	2.4521771253333333
pp_169020	6.047408006666666	4.819477742666667
pp_155702	1.827926824	2.342074376
pp_129069	4.828391834333333	3.8912050833333334
pp_173936	0.8441885766666667	1.2484752036666666
pp_173295	15.36200505	18.999762003333334
pp_200211	24.76250579	17.237019443333335
pp_82746	19.207348186666668	15.67899394
pp_134783	1.6964971086666667	2.3798113103333334
pp_128611	0.11162686733333332	0.05978429166666666
pp_71407	5.713024133	4.302474285000001
pp_152251	6.892430393	8.743920683666666
pp_98496	0.626734973	0.26759509800000003
pp_153706	1.7296574653333332	2.885042659
pp_211916	1.662070398	1.242680759
pp_109415	18.60281135	15.305543573333333
pp_138429	7.017935689333333	4.196569206666667
pp_77983	2.398031105333333	3.3145378053333334
pp_188929	1.5321010259999999	2.3777191650000002
pp_191911	10.802014413	13.16948668
pp_79584	5.298445230666666	6.623719641666667
pp_57593	3.296690484	2.2239040246666666
pp_67666	2.1783163123333336	2.850545538
pp_125159	9.132426295666667	13.64996851
pp_222590	2.682118199	3.328572515333333
pp_89264	2.0823210103333336	1.5922657476666666
pp_107309	2.157175779	1.6941418586666668
pp_240070	15.64433898	20.0701004
pp_78845	2.951110485666667	2.367719860333333
pp_208808	2.03118493	1.576474047
pp_173014	6.572938735666667	4.384108879333333
pp_211637	0.4095154796666667	0.727758373
pp_131104	25.9881102	33.55745774666667
pp_89728	0.7051957103333333	0.9861265626666667
pp_108924	3.104113304	4.170361854
pp_57553	2.7993596616666667	3.5330892863333334
pp_137202	115.71061329666666	89.83886658333333
pp_196980	2.5762828466666665	1.3993209723333333
pp_237137	31.886705326666668	39.19645424666667
pp_215121	0.6684249926666667	0.979344125
pp_189220	3.9947299933333333	3.2646558163333332
pp_128549	0.8604725750000001	1.5549475363333334
pp_192150	18.046227486666666	14.969618633333333
pp_181925	2.9699426276666667	2.343946944333333
pp_142352	1.1396874956666667	2.0188881326666666
pp_76353	6.874330593333333	8.857801607333334
pp_118064	18.557222666666668	15.199682533333332
pp_145523	5.267468929333333	4.212168004666667
pp_60241	9.553980320333334	13.191882418
pp_203524	34.87747724	42.61902015
pp_61886	0.525038143	0.324068248
pp_218966	0.18744948133333333	0.3680803243333333
pp_115415	3.2197159073333332	4.030936083333334
pp_234759	2.748053655	1.735921216
pp_205707	101.80514607666666	82.11107503999999
